,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RISK_MM,RainTomorrow
13586,289,271,10,215,144,16,64,7,16,2,0,76,82,508,503,8,8,280,277,1,128,1
13587,240,326,0,215,144,3,14,10,7,9,4,54,33,252,246,1,9,236,321,0,0,0
13588,167,181,2,70,88,14,32,13,13,15,22,61,39,209,240,6,6,174,177,0,8,0
13589,250,221,117,65,4,8,16,12,8,11,12,99,100,220,256,8,8,225,211,1,0,0
13590,201,213,2,215,144,5,8,13,4,3,6,80,74,388,376,10,9,190,217,0,0,0
13591,68,210,0,215,144,7,16,13,7,2,10,67,44,374,370,10,9,139,203,0,10,1
13592,196,199,2,58,0,11,17,12,11,8,8,86,99,178,239,8,8,222,153,0,43,1
13593,123,219,0,215,144,15,9,16,14,0,7,73,42,310,301,10,9,168,228,0,0,0
13594,143,214,0,17,97,5,15,7,5,5,14,65,53,336,310,2,8,211,217,0,0,0
13595,189,289,0,40,49,0,16,2,2,11,6,80,35,310,303,7,6,201,300,0,0,0
13596,285,313,0,99,144,13,27,12,13,5,15,25,68,182,215,7,8,310,246,0,27,1
13597,290,362,0,76,96,4,22,13,4,6,15,66,44,241,209,3,1,303,366,0,0,0
13598,239,275,0,215,144,4,16,3,5,11,16,64,63,302,289,10,9,254,263,0,0,0
13599,227,300,0,70,131,5,13,15,1,5,10,30,17,221,219,0,0,279,302,0,0,0
13600,276,394,0,110,110,10,25,16,10,0,18,25,9,159,155,0,3,338,402,0,0,0
13601,331,353,0,65,101,2,28,10,10,12,7,67,51,189,176,6,7,323,359,0,136,1
13602,254,255,6,42,9,16,64,11,0,4,9,91,88,294,296,7,7,260,255,0,85,1
13603,266,374,0,103,128,1,20,4,1,11,8,53,21,249,231,1,0,284,370,0,0,0
13604,286,301,0,215,144,9,18,10,9,15,16,62,63,249,251,10,9,307,296,0,0,0
13605,179,190,0,58,114,16,64,9,9,7,8,59,56,258,259,7,6,178,188,0,0,0
13606,298,396,0,102,106,10,19,4,2,10,9,38,21,211,189,1,3,356,393,0,0,0
13607,307,296,67,27,0,3,19,4,9,9,7,92,94,178,173,8,8,294,276,1,206,1
13608,105,188,0,215,144,3,8,15,7,2,5,73,49,324,292,10,9,129,195,0,0,0
13609,144,162,0,34,91,9,11,6,9,2,10,52,47,408,410,7,1,143,172,0,0,0
13610,238,280,0,215,144,11,13,4,3,4,14,76,87,149,156,10,9,267,233,0,158,1
13611,160,210,68,58,117,14,23,7,13,11,13,78,53,247,298,10,9,185,208,1,0,0
13612,45,115,0,9,65,13,10,16,14,0,6,89,46,333,328,1,3,53,126,0,0,0
13613,287,289,0,78,95,16,64,8,9,8,9,81,70,264,265,7,5,261,275,0,0,0
13614,187,243,0,46,116,16,64,12,9,1,15,79,72,288,285,2,0,207,241,0,0,0
13615,189,283,0,215,144,16,64,3,4,2,2,67,54,508,503,2,1,246,287,0,0,0
13616,240,373,0,65,85,5,25,5,4,21,14,32,20,210,197,7,7,307,382,0,59,1
13617,200,242,6,215,144,9,20,1,9,6,16,94,64,357,361,10,9,207,239,0,0,0
13618,140,221,0,215,144,7,11,14,16,9,0,87,57,317,304,8,1,168,228,0,0,0
13619,100,200,0,25,144,4,8,0,1,5,6,55,22,398,383,0,0,133,210,0,0,0
13620,265,333,0,82,97,3,19,1,1,13,8,52,23,296,290,6,5,257,324,0,0,0
13621,253,303,0,215,144,13,20,12,0,6,9,28,56,129,151,10,9,274,266,0,0,0
13622,173,263,0,29,106,0,13,0,0,12,5,55,35,367,357,0,1,219,273,0,0,0
13623,199,298,0,50,144,2,14,0,0,11,7,57,26,317,315,1,4,217,288,0,0,0
13624,204,258,0,34,99,8,12,8,10,3,11,69,60,248,254,0,1,250,268,0,2,0
13625,218,244,2,69,83,2,13,2,2,8,9,52,58,346,346,6,4,233,227,0,0,0
13626,119,209,4,25,111,13,24,14,13,10,17,75,63,272,276,3,5,160,196,0,0,0
13627,83,151,0,215,144,0,8,16,0,0,7,83,67,491,496,10,9,108,145,0,0,0
13628,192,284,0,40,128,9,18,2,2,12,11,68,50,297,286,10,9,216,282,0,0,0
13629,53,178,0,5,144,10,15,16,2,0,5,89,65,400,413,10,9,105,169,0,0,0
13630,140,281,0,215,50,13,15,9,13,3,11,67,22,361,352,8,7,184,286,0,0,0
13631,131,173,0,215,144,13,28,13,13,13,5,32,30,508,503,10,9,146,176,0,0,0
13632,231,228,8,215,144,10,24,8,8,14,15,82,87,387,393,10,9,225,214,0,108,1
13633,161,279,0,44,121,3,11,4,7,8,6,34,18,366,364,10,9,228,285,0,0,0
13634,188,226,18,215,32,16,64,3,13,12,9,88,66,262,258,7,8,177,220,1,29,1
13635,192,280,0,215,131,2,25,0,12,16,18,33,30,267,261,10,9,228,274,0,0,0
13636,187,195,0,42,28,3,32,3,3,16,15,64,69,218,190,6,7,201,197,0,37,1
13637,286,354,0,70,108,13,17,12,13,5,11,64,22,216,219,7,5,282,355,0,0,0
13638,235,234,2,38,39,12,21,13,11,9,13,72,67,271,304,7,7,217,219,0,0,0
13639,150,210,0,215,46,13,23,3,13,12,13,73,71,205,233,7,7,186,213,0,109,1
13640,230,225,4,90,12,15,25,7,15,9,18,57,52,203,251,7,7,218,233,0,2,0
13641,83,116,0,3,47,3,29,3,5,17,16,73,67,328,319,6,7,95,117,0,0,0
13642,267,394,0,215,144,3,20,7,3,4,11,46,10,508,503,10,9,306,397,0,0,0
13643,261,287,12,48,82,9,22,9,9,7,11,55,43,310,322,3,3,289,291,1,4,0
13644,164,238,0,67,80,2,18,10,9,8,10,46,35,381,378,10,9,198,239,0,0,0
13645,238,239,89,54,47,9,18,9,9,10,12,63,53,317,324,6,7,239,242,1,2,0
13646,250,413,0,215,144,4,16,9,4,3,7,68,18,508,503,10,9,276,423,0,0,0
13647,159,169,6,19,52,16,64,13,12,3,10,93,75,354,341,8,5,147,178,0,64,1
13648,180,261,40,40,144,9,19,9,8,12,12,41,19,306,303,0,0,203,259,1,0,0
13649,213,305,0,62,120,12,17,0,12,8,10,62,39,265,251,1,1,215,303,0,0,0
13650,216,266,43,17,69,16,64,13,14,6,7,79,42,253,227,7,5,196,277,1,0,0
13652,161,235,0,36,144,10,16,10,10,11,11,65,48,337,352,1,1,166,244,0,0,0
13653,129,201,0,64,104,15,21,11,15,16,14,54,26,413,388,0,1,156,209,0,0,0
13654,291,321,0,96,105,15,25,14,15,11,17,14,8,228,238,10,9,311,329,0,0,0
13655,73,152,0,215,144,4,3,1,7,1,4,79,49,358,363,10,9,92,158,0,2,0
13656,201,218,10,215,144,8,29,8,8,21,18,68,57,304,303,10,9,206,214,1,2,0
13657,102,191,0,32,100,11,15,8,11,4,11,71,46,252,239,1,2,159,200,0,8,0
13658,187,288,0,215,144,9,17,10,2,12,6,56,42,268,266,1,5,213,276,0,0,0
13659,198,309,0,92,121,13,19,15,15,8,10,21,13,243,230,0,0,300,319,0,0,0
13660,106,156,0,215,144,16,64,16,16,0,39,51,100,508,503,0,9,174,468,0,0,0
13661,94,259,0,54,86,5,8,0,12,6,2,39,13,310,289,2,6,180,260,0,0,0
13663,153,153,26,90,66,14,22,15,13,13,12,87,65,284,317,6,4,137,159,1,13,1
13664,305,356,127,80,98,5,22,2,5,7,15,72,46,206,182,2,7,326,356,1,49,1
13665,331,356,0,56,117,4,17,1,1,8,13,77,44,202,190,4,5,330,362,0,0,0
13666,244,363,0,116,120,12,27,3,12,9,13,32,6,285,265,1,4,287,360,0,0,0
13667,181,183,0,215,144,3,20,4,1,12,12,52,93,150,99,8,8,205,170,0,241,1
13668,217,331,25,57,144,3,33,1,3,10,23,38,28,199,165,8,7,244,335,1,0,0
13669,138,137,19,15,52,13,28,13,13,17,24,79,68,291,320,3,5,122,141,1,0,0
13670,267,452,0,102,124,7,37,6,15,17,19,9,28,134,168,0,3,398,380,0,0,0
13671,165,170,0,215,144,14,8,3,10,4,3,72,85,378,373,10,9,172,161,0,9,0
13672,221,209,0,36,72,16,64,11,12,10,15,85,87,286,298,7,6,211,216,0,0,0
13673,171,236,13,215,144,14,15,8,13,6,9,79,45,267,281,10,2,192,243,1,0,0
13674,141,223,0,23,80,9,7,2,10,3,3,44,25,332,331,1,1,185,233,0,0,0
13675,137,174,0,40,102,16,64,13,8,14,11,56,49,352,350,1,5,127,182,0,0,0
13676,189,229,0,78,109,16,64,14,14,7,13,30,19,236,235,0,0,187,240,0,0,0
13677,194,284,13,15,144,7,18,9,10,12,5,57,35,284,280,10,9,196,265,1,0,0
13678,252,310,0,58,65,8,12,11,8,4,6,82,57,236,231,10,9,226,291,0,0,0
13679,227,306,0,27,96,6,11,15,5,4,6,60,56,293,264,1,1,252,287,0,0,0
13680,158,242,2,21,87,7,17,4,7,5,8,81,57,236,212,1,5,187,242,0,92,1
13681,173,222,0,38,89,10,14,8,8,8,9,63,50,182,195,6,6,174,214,0,0,0
13682,209,204,0,29,48,8,15,10,8,9,10,63,58,365,360,7,3,190,208,0,0,0
13683,243,307,0,54,109,1,12,0,13,10,11,54,38,244,225,3,2,259,317,0,0,0
13684,116,224,0,215,144,7,15,16,8,0,4,96,39,508,503,10,9,125,231,0,0,0
13685,274,315,0,40,84,11,24,8,8,8,15,73,39,236,230,7,3,257,324,0,0,0
13686,206,316,0,72,131,8,24,3,8,14,16,29,45,236,263,10,9,264,262,0,0,0
13687,233,230,0,60,27,1,14,0,0,9,9,64,66,333,341,7,7,237,229,0,0,0
13688,163,175,12,215,144,15,11,7,13,5,5,88,78,325,336,10,9,167,179,1,4,0
13689,341,344,0,90,98,1,14,3,1,8,12,56,51,204,211,2,4,342,342,0,4,0
13690,145,174,0,30,144,16,64,16,16,39,39,44,37,508,503,10,9,160,177,0,0,0
13691,234,232,4,36,57,9,15,8,2,5,9,57,53,314,334,6,5,249,237,0,0,0
13692,123,155,4,40,55,13,12,13,2,9,11,79,61,370,384,2,4,140,154,0,2,0
13693,279,239,2,215,0,12,11,16,5,0,3,68,89,220,239,10,9,259,217,0,42,1
13694,164,168,0,50,55,16,64,13,10,10,9,59,65,312,331,6,6,161,156,0,4,0
13695,150,164,0,40,42,13,25,14,14,10,15,78,50,234,236,1,7,142,172,0,28,1
13696,189,160,6,15,12,13,14,13,10,11,9,87,72,358,394,7,6,165,169,0,15,1
13697,113,166,2,17,48,9,8,16,2,0,6,94,69,306,320,3,3,158,171,0,0,0
13698,244,274,0,215,144,10,25,9,10,11,13,64,57,286,289,10,9,235,265,0,0,0
13699,221,218,9,7,88,11,18,15,8,10,12,78,67,294,287,1,7,218,225,0,0,0
13700,266,245,26,215,144,5,17,6,7,8,12,90,90,283,283,10,9,253,246,1,95,1
13701,232,242,6,215,144,5,15,16,5,0,10,81,65,361,354,8,9,218,248,0,0,0
13702,150,211,0,215,144,6,9,10,3,3,4,69,52,343,344,10,9,159,218,0,0,0
13703,307,410,0,99,125,0,12,14,5,7,6,39,17,273,262,1,2,343,404,0,0,0
13704,265,344,0,54,106,1,17,1,2,7,11,66,20,248,235,1,1,286,346,0,0,0
13705,185,261,0,215,144,4,19,1,4,9,9,57,31,282,267,10,9,199,263,0,4,0
13707,153,216,0,38,0,6,21,5,3,11,7,18,32,252,240,8,8,207,221,0,156,1
13708,82,146,0,215,144,8,11,12,8,2,7,97,60,333,353,6,1,119,158,0,0,0
13709,260,324,0,65,104,2,17,9,1,12,9,39,38,260,257,4,3,260,322,0,0,0
13710,189,191,79,215,144,16,64,12,9,2,2,56,62,508,503,1,7,174,185,1,8,0
13711,192,245,0,50,115,0,15,2,0,5,9,51,43,357,360,2,2,239,246,0,0,0
13712,318,327,0,38,74,13,15,8,14,4,10,83,70,207,196,5,7,319,326,0,0,0
13713,167,229,0,65,57,5,20,3,4,11,9,48,53,266,241,7,7,204,217,0,8,0
13714,313,332,0,50,56,3,12,9,3,5,10,69,69,187,185,7,3,330,335,0,0,0
13715,200,218,0,38,92,12,18,11,11,6,11,64,36,325,350,5,3,202,215,0,0,0
13716,194,304,0,42,86,3,27,3,7,20,13,66,25,287,256,7,7,204,310,0,22,1
13717,67,187,0,17,79,10,10,1,9,3,2,83,47,396,388,3,3,97,191,0,0,0
13718,240,300,0,151,117,10,29,10,10,19,19,43,18,249,258,3,3,221,296,0,0,0
13719,194,281,0,215,144,2,28,9,10,14,8,86,45,298,306,3,7,181,278,0,8,0
13720,14,13,429,215,144,12,17,16,12,39,9,99,99,508,503,10,9,399,20,2,8,0
13721,319,389,0,119,119,5,18,5,3,13,9,65,28,280,260,5,5,307,381,0,0,0
13722,267,275,112,215,144,11,30,7,2,5,5,83,81,168,166,10,9,257,284,1,0,0
13723,311,314,4,58,36,2,22,0,2,16,11,65,69,223,219,7,7,318,299,0,68,1
13724,109,273,0,60,101,2,16,0,4,3,4,66,27,302,270,10,9,187,264,0,0,0
13725,109,213,2,215,144,13,14,7,14,6,8,65,38,508,503,10,9,158,213,0,16,1
13726,242,323,0,67,111,9,14,0,10,9,5,41,23,300,290,3,1,240,321,0,0,0
13727,290,316,4,102,40,0,26,9,2,9,15,55,87,280,287,7,8,317,260,0,19,1
13728,216,210,0,30,76,1,27,1,4,16,17,60,66,345,347,2,7,209,203,0,0,0
13729,279,305,188,21,33,4,32,0,0,12,19,92,69,165,159,7,6,270,312,1,309,1
13730,290,326,0,215,144,3,21,3,5,14,18,46,70,248,243,10,9,332,284,0,0,0
13731,190,206,31,25,27,5,22,5,13,14,12,95,70,210,221,8,7,169,211,1,29,1
13732,228,238,29,75,53,5,30,15,15,6,20,88,49,194,224,8,4,200,249,1,6,0
13733,187,248,0,215,144,3,18,7,3,8,13,66,48,315,285,10,9,219,239,0,0,0
13734,206,235,0,63,62,0,13,2,0,9,10,39,25,297,273,7,5,199,246,0,0,0
13735,229,266,2,34,108,16,64,13,8,13,10,66,44,288,290,2,1,220,275,0,0,0
13736,146,136,6,215,144,8,10,15,8,8,6,97,97,371,399,8,3,131,133,0,10,1
13737,94,220,0,215,144,3,13,10,3,4,10,97,47,361,334,10,9,108,229,0,0,0
13738,170,189,327,215,144,11,24,12,12,7,12,81,71,171,240,10,9,182,175,1,58,1
13739,220,272,0,78,125,15,27,12,12,18,17,53,24,246,269,4,2,217,263,0,0,0
13740,248,231,0,215,144,9,10,8,9,5,8,82,70,321,339,10,9,226,232,0,0,0
13741,183,235,0,58,64,0,14,9,1,7,9,58,37,342,317,7,1,189,243,0,0,0
13742,275,295,49,215,144,1,21,1,0,10,10,88,66,274,278,10,9,265,283,1,22,1
13743,219,301,0,215,144,9,19,0,9,14,13,57,35,508,503,10,9,234,300,0,0,0
13744,172,174,19,215,144,7,7,7,10,3,2,95,77,349,357,10,9,159,174,1,0,0
13745,170,181,0,23,0,12,13,12,10,10,7,76,65,382,392,7,7,160,175,0,4,0
13746,196,202,175,215,144,2,7,11,0,4,6,95,74,263,278,10,9,169,212,1,4,0
13747,185,187,0,11,38,5,18,5,5,11,10,72,62,365,350,10,9,157,191,0,0,0
13748,42,141,0,215,144,14,10,15,7,1,7,84,57,340,334,10,9,65,151,0,0,0
13750,259,283,0,75,31,1,10,1,1,3,7,59,56,258,252,7,7,282,285,0,19,1
13751,55,154,0,27,34,0,2,11,15,3,4,95,62,370,354,4,8,66,143,0,9,0
13752,121,197,2,215,144,10,13,9,10,4,11,89,59,507,496,10,9,138,198,0,0,0
13753,154,266,0,215,144,12,13,3,11,4,3,63,35,508,503,10,9,192,277,0,2,0
13754,270,304,6,54,109,4,14,9,1,5,11,79,59,207,214,5,1,279,312,0,0,0
13755,214,212,8,215,144,5,13,2,1,4,10,89,65,382,367,8,8,183,222,0,72,1
13756,154,255,0,75,129,11,16,11,12,9,8,56,25,333,330,1,0,169,245,0,0,0
13757,144,186,2,29,110,6,15,6,9,9,9,69,48,309,305,10,9,142,189,0,8,0
13758,141,155,19,9,39,11,14,14,8,4,9,90,77,349,368,2,7,156,151,1,4,0
13759,115,262,0,215,114,11,21,11,12,8,15,45,32,289,279,0,0,212,255,0,0,0
13760,172,315,0,40,108,5,17,4,1,6,14,66,18,444,421,1,1,212,317,0,0,0
13761,59,159,0,215,144,7,5,7,6,2,4,90,47,312,313,10,9,72,167,0,0,0
13762,69,161,0,17,90,12,11,16,11,0,8,87,41,395,387,1,1,92,173,0,0,0
13763,163,202,0,7,47,5,11,1,8,4,5,86,71,324,340,7,6,170,212,0,0,0
13764,307,342,181,104,72,8,15,12,3,2,9,77,73,193,177,7,5,299,332,1,2,0
13765,215,418,0,75,144,10,20,2,15,3,8,24,3,259,256,1,1,315,419,0,0,0
13766,108,135,0,23,0,3,8,3,3,4,4,71,71,268,265,10,9,101,146,0,12,1
13767,207,247,0,215,144,8,16,15,9,11,8,87,68,508,503,10,9,203,190,0,15,1
13768,211,366,0,93,116,12,13,4,13,4,9,42,14,262,267,1,1,272,367,0,0,0
13769,270,306,0,38,119,1,18,9,1,8,16,60,66,277,259,4,1,302,299,0,0,0
13770,110,172,2,34,29,13,18,7,13,7,12,65,57,312,318,7,7,148,180,0,6,0
13771,214,224,0,44,113,8,16,10,9,8,11,49,48,330,347,6,1,196,230,0,0,0
13772,230,316,0,215,144,7,14,10,7,2,10,75,46,216,221,10,9,221,307,0,0,0
13773,266,289,0,84,106,0,15,2,4,11,13,55,54,280,261,2,2,280,287,0,0,0
13774,223,216,6,65,106,8,14,11,12,8,9,54,61,282,304,2,3,225,221,0,0,0
13775,329,399,0,98,119,2,14,3,15,1,9,34,27,275,266,10,9,350,395,0,0,0
13776,131,246,0,215,144,5,20,3,5,13,14,52,29,508,503,10,9,188,250,0,0,0
13777,102,142,2,13,30,4,3,1,16,3,0,98,72,349,340,8,6,92,148,0,29,1
13778,297,399,0,116,87,7,21,6,6,13,12,15,9,206,178,3,5,338,391,0,6,0
13779,82,216,0,13,144,4,11,16,4,0,9,89,36,346,314,10,9,115,226,0,0,0
13780,312,458,0,159,110,7,31,4,7,13,18,9,5,164,153,0,3,388,460,0,12,1
13782,186,242,0,50,84,13,8,5,8,6,7,98,64,316,330,10,3,174,234,0,0,0
13783,66,173,0,17,99,3,15,1,6,3,11,66,36,300,279,3,3,141,177,0,18,1
13784,162,192,6,44,44,6,18,4,3,5,7,56,81,282,276,10,9,185,176,0,42,1
13785,195,195,35,27,1,15,17,7,13,7,7,89,91,262,272,7,8,196,174,1,75,1
13786,108,121,51,11,47,12,23,13,12,10,14,82,76,293,313,5,2,89,131,1,28,1
13787,203,206,0,215,144,9,14,10,2,9,11,83,64,346,350,8,9,203,214,0,0,0
13788,227,233,0,44,125,16,64,0,0,5,12,64,75,283,261,1,2,246,226,0,0,0
13789,247,226,23,44,0,7,21,1,0,7,10,92,93,218,183,8,8,223,216,1,163,1
13790,198,276,0,215,123,8,23,8,11,14,13,38,36,266,262,1,1,242,274,0,0,0
13791,221,272,0,67,117,12,16,8,15,6,11,74,53,341,343,6,1,218,268,0,0,0
13792,305,327,228,88,23,13,33,14,13,14,19,91,69,153,129,8,7,297,332,1,268,1
13793,271,315,0,72,144,0,13,10,2,4,7,57,54,309,306,6,5,305,306,0,10,1
13794,254,357,0,103,92,15,11,2,10,8,7,36,16,206,203,7,7,252,358,0,0,0
13795,148,219,0,67,87,14,27,14,13,9,17,69,59,198,205,10,9,185,201,0,9,0
13796,108,232,0,215,144,13,15,2,15,6,7,71,33,259,268,8,1,141,240,0,0,0
13798,256,297,0,215,144,11,14,0,4,4,8,59,38,305,306,10,9,245,304,0,0,0
13799,120,164,0,215,144,11,19,8,10,14,10,62,41,374,382,10,9,115,165,0,0,0
13800,188,256,0,215,144,14,30,4,4,10,13,48,63,185,140,10,1,222,217,0,4,0
13801,229,225,0,72,91,16,64,3,3,10,15,58,65,357,349,7,6,221,215,0,0,0
13803,152,256,29,122,144,14,15,14,9,8,11,51,48,210,196,2,3,207,235,1,0,0
13804,260,338,0,75,117,5,19,5,3,12,12,40,22,282,266,0,0,267,344,0,0,0
13805,106,149,8,215,144,11,25,15,11,10,14,90,60,508,503,10,9,122,152,0,22,1
13806,140,212,0,215,144,7,10,9,6,6,6,51,43,405,398,10,9,159,203,0,0,0
13807,185,218,2,21,3,16,64,13,9,10,9,89,73,398,398,7,7,179,214,0,128,1
13808,240,383,0,101,122,0,30,4,5,15,10,15,9,293,272,0,0,314,392,0,0,0
13809,177,215,13,27,59,2,27,12,11,8,13,88,73,320,307,6,7,200,222,1,254,1
13810,293,362,58,56,107,8,13,11,10,7,11,76,24,205,185,7,5,314,373,1,0,0
13811,231,247,2,38,95,13,6,13,11,2,2,64,61,236,244,1,5,255,248,0,2,0
13812,214,283,0,215,144,12,11,2,8,4,6,60,42,508,503,10,9,235,276,0,0,0
13813,92,180,0,19,91,3,10,4,7,5,4,79,36,402,401,0,1,110,186,0,0,0
13814,116,314,0,38,144,6,24,1,14,1,15,43,12,309,285,0,2,194,321,0,0,0
13815,143,145,8,215,144,12,22,12,15,13,15,96,76,141,193,7,8,124,150,0,8,0
13816,290,310,0,119,85,8,18,3,5,6,5,53,38,230,231,8,8,282,314,0,0,0
13817,234,343,0,98,130,1,17,0,2,9,6,38,17,280,258,1,1,274,351,0,0,0
13818,139,206,0,40,144,0,18,2,2,8,12,56,28,430,433,0,1,164,217,0,0,0
13819,216,249,0,40,50,12,13,8,11,6,6,85,56,275,279,7,3,213,256,0,0,0
13820,236,255,0,32,103,16,64,13,1,8,11,93,62,339,332,1,1,212,266,0,0,0
13821,179,338,0,215,144,4,12,2,2,5,6,65,29,274,255,10,9,192,339,0,0,0
13822,303,348,10,62,79,0,28,9,7,4,10,70,61,201,196,1,6,321,353,1,84,1
13823,179,275,0,82,121,1,19,10,0,7,7,56,25,305,297,2,1,200,278,0,0,0
13824,182,204,2,215,144,15,10,16,3,0,6,69,67,301,292,10,9,194,208,0,0,0
13825,245,313,0,84,144,10,20,16,2,0,5,86,56,281,261,10,9,255,316,0,64,1
13826,190,312,0,215,144,10,27,0,9,12,13,46,24,508,503,10,9,253,310,0,0,0
13827,259,293,0,215,144,1,14,0,1,4,10,53,57,261,255,10,9,285,284,0,2,0
13828,204,231,0,32,69,9,12,7,8,3,10,83,60,243,260,10,9,183,224,0,0,0
13829,191,295,0,215,144,15,23,8,2,15,12,83,38,312,280,7,9,178,290,0,6,0
13830,269,304,0,215,144,3,18,3,5,14,17,48,63,283,263,10,9,301,288,0,0,0
13831,257,247,0,54,106,15,12,14,15,7,12,57,53,255,267,1,1,252,248,0,0,0
13832,269,263,0,215,144,4,15,4,5,5,11,69,77,282,269,5,9,281,279,0,0,0
13833,118,202,0,215,144,10,21,9,10,16,11,58,43,278,290,2,9,154,204,0,0,0
13834,100,225,0,34,96,9,12,9,1,3,4,69,37,344,341,0,2,150,224,0,0,0
13835,153,164,75,19,92,14,24,15,14,14,17,58,56,193,242,5,3,162,162,1,8,0
13836,160,145,19,5,55,10,16,10,10,7,8,74,84,383,404,6,7,147,145,1,25,1
13837,160,249,0,93,106,2,14,2,11,14,3,36,14,344,321,0,1,180,247,0,0,0
13838,295,311,0,108,5,5,33,4,7,14,13,28,55,176,199,8,8,302,261,0,0,0
13839,94,147,26,215,144,3,6,16,3,0,4,78,63,287,282,3,3,113,157,1,0,0
13840,366,310,0,215,144,16,64,16,9,39,5,99,61,508,503,10,6,399,257,0,0,0
13841,234,314,0,215,144,14,21,14,13,4,8,64,39,233,259,10,9,269,294,0,0,0
13842,202,186,0,215,144,8,26,11,8,12,18,55,59,326,353,10,8,195,192,0,0,0
13843,301,322,0,100,99,1,20,1,1,12,17,55,61,250,244,5,6,325,312,0,0,0
13844,174,173,2,34,0,15,10,12,8,7,6,77,66,388,394,8,7,166,186,0,2,0
13845,191,184,9,23,95,12,20,12,15,17,14,74,55,267,264,4,2,174,190,0,4,0
13846,186,220,0,25,39,2,9,16,0,0,7,79,40,389,388,7,7,192,222,0,55,1
13847,78,118,0,215,144,5,16,5,5,13,14,65,58,262,256,6,4,106,125,0,2,0
13848,113,278,0,58,125,7,18,7,7,2,13,48,25,385,362,0,2,185,276,0,0,0
13849,178,237,0,215,144,4,23,2,1,7,13,86,58,508,503,10,9,182,228,0,0,0
13850,150,261,0,215,144,2,18,16,0,0,9,59,71,271,267,10,9,212,246,0,103,1
13851,187,198,2,54,55,15,25,7,13,5,17,73,51,296,309,7,7,179,197,0,2,0
13852,173,325,0,67,80,6,21,16,7,0,13,70,20,277,263,6,3,187,331,0,0,0
13853,265,236,0,74,8,16,64,2,9,11,11,73,77,220,217,7,7,244,242,0,80,1
13854,165,211,36,23,64,10,8,14,9,7,7,79,46,350,344,6,1,168,211,1,0,0
13855,156,311,0,215,109,15,18,15,15,2,15,53,42,243,230,10,9,255,291,0,0,0
13856,34,49,0,215,144,10,18,2,9,5,6,95,69,508,503,10,9,26,51,0,0,0
13857,321,330,33,67,106,2,25,2,4,9,13,73,67,235,231,6,7,331,336,1,226,1
13858,205,170,22,11,6,3,15,4,7,4,7,96,95,255,264,10,9,174,178,1,23,1
13859,60,88,2,7,8,0,8,16,0,0,4,97,78,365,356,8,6,67,97,0,0,0
13860,282,304,0,82,23,7,48,5,3,11,16,58,65,210,204,7,7,283,285,0,335,1
13861,216,275,0,44,105,1,13,10,1,8,13,72,62,268,255,1,3,250,272,0,0,0
13862,203,205,27,5,22,6,15,6,7,9,10,95,93,118,123,8,7,180,195,1,70,1
13863,213,238,8,60,116,16,64,13,11,3,10,66,52,302,323,7,1,221,245,0,0,0
13864,183,231,0,36,89,12,19,13,11,7,14,55,22,293,285,7,1,176,240,0,0,0
13865,259,366,0,69,128,10,20,0,8,5,13,64,40,314,314,1,1,273,345,0,0,0
13866,163,267,0,11,96,14,16,12,14,3,8,70,33,278,246,2,2,188,277,0,0,0
13867,212,206,121,215,144,7,33,6,7,17,19,84,66,35,28,10,9,212,187,1,218,1
13868,130,119,44,7,144,4,20,5,4,12,11,85,91,261,236,8,8,130,123,1,154,1
13869,311,428,0,78,124,6,26,7,6,13,18,44,21,205,193,10,9,373,436,0,0,0
13870,72,172,0,3,90,3,10,5,4,5,5,65,29,403,397,0,0,106,181,0,0,0
13871,252,304,4,46,60,3,31,3,6,23,21,61,47,182,175,7,5,265,300,0,104,1
13872,126,172,12,19,76,8,16,12,8,9,11,82,64,310,316,6,3,147,168,1,0,0
13873,155,174,0,215,144,8,15,8,8,13,11,75,50,321,342,6,4,141,181,0,0,0
13874,165,241,0,215,144,16,64,7,12,2,2,74,48,508,503,0,2,192,231,0,10,1
13875,156,187,0,19,91,1,12,0,3,6,6,75,56,406,381,1,2,153,199,0,0,0
13876,175,275,0,50,109,10,13,3,1,4,12,49,38,277,267,1,1,247,277,0,0,0
13877,272,239,88,40,2,10,17,10,10,11,7,91,88,264,261,7,8,257,251,1,78,1
13878,263,277,168,70,78,16,64,16,9,39,5,94,76,508,503,7,5,256,281,1,0,0
13879,206,191,67,32,3,10,32,9,10,12,19,79,77,317,327,10,9,193,181,1,86,1
13880,234,316,0,70,120,3,21,3,10,19,10,46,36,234,247,1,6,284,293,0,0,0
13881,103,191,0,17,102,6,7,2,14,7,4,67,39,312,321,0,2,123,201,0,0,0
13882,127,192,0,215,144,7,17,0,7,3,11,62,54,406,411,10,9,143,195,0,0,0
13883,298,369,0,116,50,4,26,5,5,17,16,58,27,216,191,6,7,289,363,0,0,0
13884,159,253,0,215,144,8,15,2,3,7,4,47,33,249,248,10,9,213,260,0,0,0
13885,152,283,0,215,144,14,13,8,14,3,10,77,22,317,314,10,9,157,288,0,0,0
13886,174,261,2,215,144,5,5,16,1,0,4,97,48,342,332,10,9,179,271,0,0,0
