,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RISK_MM,RainTomorrow
23372,10.9,16.2,0.0,,,8,67.0,11,10,26.0,35.0,53.0,64.0,1012.6,1012.1,,1.0,14.2,15.5,0,0.0,0
23373,17.1,40.8,0.2,10.8,8.6,16,,5,13,13.0,26.0,48.0,27.0,1007.7,1005.0,4.0,7.0,23.9,32.0,0,0.6,0
23374,7.1,13.6,0.0,2.4,3.9,15,57.0,14,13,30.0,24.0,71.0,85.0,1018.2,1017.5,2.0,6.0,11.5,11.7,0,0.8,0
23375,12.9,20.4,0.0,2.4,9.7,14,37.0,7,7,13.0,22.0,60.0,59.0,1019.4,1017.0,2.0,4.0,18.2,19.5,0,1.4,1
23376,4.4,18.8,,,,13,20.0,13,5,13.0,2.0,84.0,54.0,1031.5,1028.0,,,9.7,18.1,2,0.2,0
23377,8.0,17.4,0.0,2.4,4.8,13,30.0,15,15,7.0,19.0,72.0,66.0,1025.5,1024.5,2.0,7.0,13.1,15.5,0,0.0,0
23378,8.4,25.7,0.0,4.6,11.7,3,35.0,3,3,20.0,20.0,68.0,32.0,1023.6,1019.3,4.0,1.0,12.2,24.7,0,0.0,0
23379,8.6,29.0,0.0,6.6,9.8,15,37.0,4,13,2.0,22.0,31.0,18.0,1018.8,1013.7,2.0,3.0,22.7,28.0,0,0.0,0
23380,10.5,16.7,0.4,3.8,0.6,1,61.0,6,4,11.0,13.0,87.0,87.0,1027.8,1024.3,7.0,8.0,13.3,16.2,0,21.0,1
23381,16.6,29.5,0.0,5.8,10.5,9,37.0,10,9,13.0,30.0,60.0,56.0,1014.2,1010.7,3.0,4.0,24.5,27.4,0,0.0,0
23382,7.2,16.4,0.2,,,0,28.0,16,9,0.0,13.0,99.0,72.0,1030.9,1027.9,,,9.7,14.8,0,0.0,0
23383,12.5,19.7,0.0,4.0,9.4,16,,8,12,9.0,17.0,69.0,68.0,1021.3,1018.5,6.0,7.0,16.8,18.2,0,0.0,0
23384,16.6,30.7,0.0,3.4,9.4,15,37.0,12,8,20.0,17.0,44.0,28.0,1011.7,1007.0,1.0,1.0,24.5,30.1,0,0.0,0
23385,18.7,24.2,0.2,9.0,2.5,2,48.0,9,9,24.0,28.0,60.0,60.0,1022.8,1021.5,7.0,7.0,21.1,22.0,0,1.4,1
23386,24.3,34.5,0.0,7.4,10.8,1,39.0,2,4,9.0,17.0,78.0,35.0,1010.8,1007.4,3.0,2.0,28.1,33.5,0,0.0,0
23387,14.2,21.5,1.4,,,16,,3,9,2.0,6.0,90.0,71.0,,,7.0,8.0,17.0,19.8,1,28.4,1
23388,12.0,18.1,8.0,3.4,10.1,12,52.0,9,12,13.0,20.0,59.0,42.0,1025.3,1025.1,3.0,5.0,15.2,16.8,1,0.0,0
23389,14.9,22.8,1.8,2.0,3.3,16,,11,1,15.0,22.0,85.0,71.0,1009.2,1003.9,8.0,7.0,18.5,20.2,1,0.4,0
23390,9.0,26.1,0.0,4.8,7.0,6,43.0,5,3,15.0,19.0,72.0,50.0,1017.1,1013.3,,,16.9,23.7,0,0.6,0
23391,24.3,38.0,0.0,10.8,9.8,9,44.0,0,2,11.0,28.0,37.0,21.0,1005.6,1001.6,6.0,6.0,32.4,37.2,0,0.0,0
23392,13.4,21.2,0.0,4.0,6.2,16,,13,15,7.0,24.0,55.0,69.0,1006.8,1004.1,7.0,8.0,18.5,18.8,0,4.2,1
23393,5.7,20.1,0.0,2.0,,13,19.0,16,5,0.0,11.0,95.0,53.0,1020.1,1014.6,,,11.0,19.8,0,0.0,0
23394,26.2,33.3,0.0,6.4,9.9,10,30.0,16,14,0.0,20.0,78.0,59.0,1011.4,1008.3,7.0,5.0,29.6,32.7,0,0.0,0
23395,15.9,21.4,0.0,,,6,44.0,3,3,13.0,15.0,89.0,86.0,1019.6,1014.9,6.0,4.0,16.6,18.7,0,0.0,0
23396,4.6,19.2,0.0,,,15,28.0,9,13,6.0,13.0,83.0,46.0,1022.7,1021.6,,1.0,10.9,18.8,0,0.0,0
23397,8.4,17.8,11.2,,,13,48.0,3,13,11.0,13.0,91.0,36.0,,,,,12.6,17.1,1,0.2,0
23398,21.4,25.2,0.0,,,4,33.0,1,0,28.0,26.0,69.0,59.0,1021.7,1021.0,,,22.5,24.2,0,3.6,1
23399,2.9,10.2,0.0,1.6,0.0,7,35.0,7,7,22.0,15.0,69.0,95.0,1019.3,1017.0,8.0,8.0,10.1,9.2,0,2.4,1
23400,10.9,20.1,0.0,,,4,35.0,12,5,2.0,20.0,61.0,66.0,1018.8,1013.4,7.0,,15.0,18.8,0,0.0,0
23401,17.0,30.5,0.0,,,4,31.0,7,4,2.0,7.0,57.0,39.0,1014.9,1011.9,,,23.6,28.0,0,7.2,1
23402,11.9,21.5,0.0,,,8,41.0,8,2,13.0,13.0,59.0,58.0,1024.8,1021.3,,,18.9,20.1,0,0.2,0
23403,-0.2,16.1,0.0,,7.7,0,20.0,4,10,6.0,11.0,90.0,51.0,1027.4,1024.7,1.0,4.0,7.8,15.6,0,0.0,0
23404,16.4,35.6,0.0,7.4,13.7,3,65.0,3,14,48.0,11.0,42.0,17.0,1017.3,1013.9,,,24.2,34.0,0,0.0,0
23405,10.1,15.9,0.0,4.6,2.3,10,54.0,8,8,28.0,33.0,61.0,55.0,1022.3,1022.9,7.0,7.0,12.2,14.5,0,0.4,0
23406,22.3,35.1,0.0,10.8,11.1,14,35.0,9,7,11.0,26.0,34.0,41.0,1014.4,1010.7,1.0,6.0,28.7,32.7,0,0.0,0
23407,23.1,29.4,0.2,4.8,9.5,1,30.0,10,4,11.0,20.0,71.0,65.0,1016.0,1012.3,2.0,1.0,27.0,27.9,0,0.0,0
23408,4.7,20.8,0.0,1.0,9.2,3,37.0,4,6,13.0,15.0,57.0,20.0,1019.1,1013.7,1.0,1.0,9.7,20.2,0,0.0,0
23409,11.2,25.7,0.0,8.0,12.5,0,46.0,1,1,17.0,9.0,51.0,32.0,1015.1,1010.3,3.0,5.0,16.5,23.9,0,0.0,0
23410,14.2,24.1,0.0,,,10,39.0,8,9,19.0,20.0,52.0,55.0,,,,,18.3,20.6,0,0.0,0
23411,13.2,22.0,0.0,,,8,33.0,10,9,19.0,19.0,57.0,54.0,1027.2,1023.3,,,19.7,20.7,0,0.0,0
23412,11.0,25.4,0.0,5.2,10.2,1,30.0,11,4,9.0,19.0,60.0,55.0,1018.8,1015.1,1.0,2.0,19.6,23.8,0,0.0,0
23413,22.2,39.5,0.0,,13.6,12,33.0,4,12,13.0,24.0,18.0,9.0,1015.7,1011.1,,,32.3,38.2,0,0.0,0
23414,9.5,20.7,0.2,2.2,5.1,14,59.0,6,15,20.0,17.0,60.0,45.0,1016.6,1015.6,6.0,7.0,15.3,18.5,0,0.0,0
23415,14.8,27.2,0.0,7.8,4.8,0,28.0,0,4,11.0,9.0,72.0,47.0,1023.9,1019.9,7.0,6.0,17.2,25.4,0,0.0,0
23416,7.6,16.1,2.6,,,3,17.0,5,0,6.0,6.0,99.0,90.0,1028.4,1024.3,,,10.1,15.6,1,0.4,0
23417,16.9,28.9,8.0,3.8,10.0,16,,13,10,15.0,26.0,70.0,34.0,1015.1,1013.9,0.0,0.0,21.4,27.4,1,0.0,0
23419,18.3,24.4,0.0,4.6,9.7,16,,1,0,13.0,30.0,76.0,69.0,1020.0,1015.4,7.0,1.0,20.5,22.8,0,0.0,0
23420,16.2,17.5,0.0,,0.0,15,33.0,15,13,19.0,11.0,90.0,81.0,1009.1,1008.3,8.0,8.0,16.8,16.0,0,0.4,0
23421,5.6,27.6,0.0,5.2,11.0,7,46.0,6,7,15.0,28.0,44.0,21.0,1017.7,1014.1,0.0,0.0,19.0,26.7,0,0.0,0
23422,26.1,31.9,8.6,8.2,7.5,13,50.0,13,14,26.0,33.0,71.0,63.0,1004.2,1001.7,7.0,8.0,29.2,31.2,1,0.6,0
23423,6.2,8.7,18.6,,,15,48.0,6,13,13.0,13.0,87.0,60.0,987.9,991.5,,,6.7,8.4,1,0.2,0
23424,13.3,25.5,0.0,6.0,10.0,1,35.0,2,1,13.0,30.0,64.0,63.0,1018.7,1015.7,1.0,2.0,21.4,24.4,0,0.0,0
23425,15.7,24.2,0.0,5.4,10.3,16,,3,14,20.0,31.0,45.0,35.0,1004.2,1002.1,1.0,3.0,20.3,23.7,0,0.0,0
23426,17.9,27.0,0.0,3.0,1.6,10,50.0,6,11,24.0,22.0,66.0,72.0,1012.5,1011.2,8.0,8.0,23.1,23.9,0,7.0,1
23427,9.3,21.3,0.0,,8.3,12,50.0,11,15,26.0,26.0,56.0,64.0,1015.8,1016.5,8.0,8.0,18.2,17.2,0,0.0,0
23428,20.8,24.5,1.8,,,16,,4,4,4.0,4.0,85.0,95.0,,,8.0,8.0,23.6,22.0,1,30.8,1
23429,24.4,31.6,2.8,8.0,8.8,2,44.0,9,4,11.0,22.0,78.0,69.0,1011.8,1009.1,5.0,7.0,28.2,30.5,1,0.6,0
23430,18.8,24.4,1.6,,,4,43.0,3,4,13.0,33.0,77.0,65.0,1022.6,1020.0,4.0,2.0,21.9,23.8,1,0.0,0
23431,14.5,21.0,0.0,7.8,5.0,16,,13,4,4.0,20.0,59.0,60.0,1015.5,1010.6,6.0,8.0,18.2,20.1,0,0.0,0
23432,8.2,12.6,7.2,,,2,30.0,0,2,11.0,20.0,90.0,82.0,1029.6,1026.3,8.0,8.0,9.1,11.8,1,10.2,1
23433,12.1,27.8,0.0,5.0,11.5,0,41.0,9,5,7.0,11.0,66.0,33.0,1024.8,1023.1,0.0,1.0,17.8,27.0,0,0.0,0
23434,7.0,13.6,3.8,3.0,3.6,16,,13,12,20.0,31.0,79.0,79.0,1011.3,1011.3,6.0,8.0,8.4,10.2,1,33.2,1
23435,6.3,18.3,0.0,,,7,30.0,5,7,4.0,17.0,61.0,49.0,,,,,10.2,16.7,0,0.2,0
23436,5.9,14.0,1.6,3.0,2.7,14,50.0,6,6,13.0,7.0,65.0,68.0,1011.8,1010.8,5.0,7.0,10.2,11.9,1,4.0,1
23437,15.2,24.4,0.6,,,16,,9,9,11.0,7.0,71.0,63.0,,,5.0,7.0,21.5,22.5,0,0.0,0
23438,21.3,26.4,0.2,7.6,8.7,16,,13,8,22.0,35.0,65.0,57.0,1011.8,1013.6,7.0,7.0,22.3,25.0,0,0.0,0
23439,5.2,15.4,0.0,,,5,22.0,5,5,7.0,9.0,75.0,54.0,1029.2,1025.7,,,10.1,14.6,0,0.2,0
23440,8.3,18.2,0.0,1.4,,13,33.0,7,1,13.0,13.0,54.0,40.0,1017.3,1013.2,7.0,4.0,13.3,16.9,0,0.0,0
23441,19.7,23.3,3.2,,,11,50.0,0,6,13.0,11.0,81.0,78.0,1018.8,1016.2,,1.0,20.9,22.1,1,3.8,1
23442,13.6,19.8,2.6,5.6,1.2,16,,7,9,9.0,20.0,83.0,73.0,1015.5,1012.8,8.0,6.0,14.2,16.2,1,0.2,0
23443,13.6,16.3,31.0,,,10,30.0,12,10,11.0,15.0,100.0,100.0,1016.5,1019.7,,,13.7,15.8,1,14.0,1
23444,14.0,22.7,0.0,,,6,46.0,7,14,13.0,15.0,83.0,59.0,1010.9,1008.6,,,15.6,22.3,0,0.0,0
23445,11.6,20.4,1.4,,,8,26.0,16,8,0.0,13.0,90.0,68.0,1014.3,1014.6,,,14.5,20.1,1,0.6,0
23446,14.2,29.9,0.0,9.4,13.0,0,67.0,0,9,35.0,20.0,37.0,19.0,1020.6,1016.5,1.0,0.0,21.5,29.5,0,0.0,0
23447,9.6,25.6,,,11.1,0,67.0,0,2,26.0,24.0,58.0,34.0,1016.0,1013.7,,,18.9,25.2,2,1.2,1
23448,13.8,28.6,0.0,,,16,,16,7,0.0,37.0,65.0,33.0,,,1.0,2.0,20.6,27.0,0,0.0,0
23449,10.3,16.6,4.0,1.6,2.4,8,35.0,11,10,17.0,19.0,68.0,47.0,1021.8,1021.3,7.0,7.0,12.1,16.2,1,5.2,1
23450,11.7,23.3,1.0,6.8,7.1,14,44.0,2,15,9.0,28.0,74.0,25.0,1017.0,1014.8,3.0,,16.2,22.5,0,0.2,0
23451,0.2,14.3,0.0,,,10,13.0,16,8,0.0,7.0,99.0,54.0,1020.5,1018.2,,,6.1,13.7,0,0.0,0
23452,12.8,13.4,6.8,2.0,0.0,10,48.0,8,10,13.0,26.0,94.0,83.0,1001.5,1005.1,8.0,8.0,13.2,11.5,1,5.6,1
23453,15.5,21.6,0.0,,,5,35.0,11,5,13.0,17.0,68.0,77.0,1027.6,1024.2,8.0,7.0,19.1,20.9,0,0.0,0
23454,10.9,17.1,0.0,1.6,8.8,13,39.0,13,14,13.0,22.0,61.0,50.0,1014.0,1011.1,1.0,1.0,13.6,15.9,0,0.0,0
23455,10.3,23.0,0.4,5.4,11.2,13,50.0,14,14,20.0,28.0,49.0,34.0,1000.8,997.3,1.0,7.0,15.9,20.3,0,3.0,1
23456,7.0,22.6,0.0,2.2,10.7,16,,15,3,4.0,9.0,83.0,43.0,1032.2,1026.8,1.0,0.0,11.7,22.0,0,0.0,0
23457,22.1,42.1,0.0,11.0,12.8,6,50.0,3,6,20.0,26.0,25.0,11.0,1011.4,1008.5,0.0,1.0,30.5,41.2,0,1.8,1
23458,5.0,14.4,1.0,0.2,8.8,14,20.0,13,15,13.0,9.0,94.0,58.0,1025.6,1023.4,1.0,1.0,8.2,14.0,0,0.0,0
23459,8.0,16.0,0.0,1.4,8.0,16,,3,6,13.0,7.0,72.0,59.0,1030.5,1025.3,1.0,4.0,10.8,15.5,0,15.4,1
23460,11.0,16.6,2.6,1.6,0.0,4,37.0,4,4,7.0,13.0,96.0,91.0,1014.2,1009.6,8.0,8.0,13.0,16.0,1,5.0,1
23461,15.3,24.9,1.4,,,10,31.0,10,8,7.0,19.0,92.0,59.0,1016.5,1015.8,,,18.5,22.6,1,0.0,0
23462,19.9,28.0,0.0,6.6,12.9,4,57.0,4,5,20.0,43.0,63.0,64.0,1020.1,1016.7,1.0,1.0,24.6,25.4,0,0.0,0
23463,2.0,11.7,0.8,,,7,26.0,16,6,0.0,9.0,98.0,71.0,1011.7,1008.5,,,4.4,10.4,0,0.4,0
23464,-1.8,13.4,0.0,1.4,9.0,0,15.0,0,16,7.0,0.0,75.0,44.0,1031.7,1030.4,0.0,0.0,3.9,12.7,0,0.0,0
23465,-0.8,20.5,0.0,,,2,26.0,9,10,15.0,9.0,37.0,13.0,1028.5,1026.4,,,11.6,20.0,0,0.0,0
23466,13.2,22.3,0.6,4.0,8.0,15,37.0,8,11,19.0,20.0,89.0,35.0,1015.6,1016.2,7.0,1.0,15.8,21.5,0,0.2,0
23467,20.3,23.4,0.0,8.0,6.2,0,50.0,0,2,28.0,28.0,82.0,76.0,1020.4,1019.8,6.0,5.0,21.9,22.6,0,0.6,0
23468,7.4,19.9,0.0,2.8,9.7,13,56.0,7,13,15.0,41.0,49.0,40.0,1018.6,1017.4,1.0,1.0,12.8,18.7,0,0.0,0
23469,18.7,35.3,0.0,9.4,11.4,8,26.0,6,13,9.0,11.0,24.0,36.0,1013.2,1011.5,0.0,3.0,30.9,32.4,0,0.0,0
23470,10.6,16.3,0.4,,,13,72.0,15,15,46.0,41.0,34.0,33.0,1001.9,1005.2,,,11.2,15.3,0,0.0,0
23471,12.1,20.3,0.0,,,14,22.0,7,3,11.0,13.0,65.0,74.0,1015.4,1013.8,,,16.6,17.4,0,4.0,1
23472,15.1,30.4,24.6,,,14,37.0,16,5,0.0,9.0,99.0,49.0,1010.8,1007.3,,,19.0,29.1,1,0.0,0
23473,3.8,23.2,0.0,5.8,,1,30.0,0,7,11.0,7.0,50.0,29.0,1014.3,1010.8,,,16.0,23.0,0,0.0,0
23474,2.8,8.7,1.0,2.0,0.0,6,33.0,6,6,11.0,13.0,87.0,94.0,999.1,991.1,8.0,8.0,4.8,6.1,0,8.6,1
23475,4.5,18.1,1.8,,,11,28.0,8,11,11.0,15.0,57.0,48.0,1024.9,1024.2,,,15.4,17.0,1,0.2,0
23476,22.9,29.8,64.8,7.4,0.1,12,31.0,8,15,13.0,20.0,98.0,82.0,1005.0,1002.3,8.0,8.0,23.4,26.9,1,3.4,1
23477,14.2,24.8,0.0,4.0,7.7,1,31.0,12,2,9.0,11.0,69.0,48.0,1024.3,1021.8,5.0,5.0,18.7,22.3,0,0.0,0
23478,10.2,16.2,0.0,2.6,0.3,12,17.0,9,15,6.0,7.0,94.0,57.0,1019.5,1016.8,7.0,7.0,12.8,15.9,0,0.0,0
23479,9.4,21.7,0.0,6.6,12.2,10,33.0,13,8,9.0,19.0,66.0,44.0,1027.6,1024.1,1.0,5.0,14.2,20.8,0,0.0,0
23480,10.5,25.1,0.2,4.2,9.7,10,48.0,7,8,17.0,28.0,70.0,57.0,1011.3,1009.0,1.0,2.0,18.6,21.9,0,0.0,0
23481,5.4,13.2,0.2,,,6,24.0,14,6,7.0,11.0,100.0,78.0,1017.9,1014.8,,,8.4,13.0,0,0.0,0
23482,16.2,20.6,0.0,6.8,9.2,7,74.0,7,14,43.0,43.0,37.0,22.0,1002.7,1002.9,1.0,2.0,17.9,19.9,0,0.0,0
23483,5.0,12.4,0.0,0.8,4.9,2,28.0,3,9,6.0,19.0,73.0,69.0,1024.6,1025.1,,,9.2,10.5,0,0.0,0
23484,22.6,27.9,2.0,,,8,44.0,15,2,9.0,15.0,92.0,77.0,1010.8,1007.1,,,23.7,27.3,1,0.0,0
23485,14.0,38.9,0.0,6.2,11.3,6,43.0,1,6,9.0,20.0,66.0,16.0,1010.5,1006.4,2.0,4.0,20.7,37.2,0,0.0,0
23486,7.5,15.9,4.0,,4.7,6,52.0,3,3,17.0,22.0,82.0,80.0,1019.4,1016.6,5.0,7.0,13.1,14.6,1,19.0,1
23487,4.3,8.5,7.2,,,15,69.0,13,13,19.0,28.0,98.0,98.0,1013.0,1014.7,5.0,8.0,5.0,4.8,1,21.0,1
23488,14.4,20.5,0.0,5.4,1.6,5,39.0,7,6,15.0,17.0,57.0,63.0,1019.1,1015.6,8.0,7.0,18.1,19.0,0,0.0,0
23489,1.1,15.7,0.0,0.6,6.7,0,30.0,16,0,0.0,24.0,92.0,46.0,1011.5,1009.5,7.0,1.0,6.0,14.8,0,0.0,0
23490,8.3,14.5,2.0,1.2,5.0,13,30.0,13,13,7.0,15.0,99.0,93.0,1016.1,1015.1,,,11.8,13.7,1,0.6,0
23491,10.5,20.0,0.2,15.2,,14,43.0,7,6,19.0,26.0,52.0,47.0,1001.1,1000.6,,,14.8,19.2,0,6.6,1
23492,12.8,,0.0,,4.2,16,,3,15,7.0,22.0,96.0,56.0,1022.3,1021.1,8.0,5.0,15.9,22.8,0,0.0,0
23493,4.4,10.4,3.4,2.8,3.2,12,56.0,15,10,26.0,28.0,86.0,88.0,1019.5,1021.4,7.0,7.0,5.9,7.7,1,2.8,1
23494,22.2,35.8,0.4,6.4,13.1,11,35.0,0,11,7.0,15.0,67.0,43.0,1011.2,1008.9,0.0,1.0,27.7,35.5,0,0.0,0
23495,12.8,23.5,0.6,2.2,10.5,16,,15,14,7.0,20.0,61.0,45.0,1016.7,1013.3,1.0,4.0,17.5,23.0,0,3.2,1
23496,12.3,20.8,6.4,1.8,4.9,10,37.0,12,10,4.0,13.0,82.0,53.0,1031.1,1027.6,5.0,4.0,15.3,19.5,1,0.2,0
23497,1.8,15.4,5.6,0.8,9.0,8,26.0,10,7,7.0,6.0,76.0,37.0,1021.4,1019.4,3.0,,8.2,14.2,1,0.2,0
23498,21.8,38.1,0.0,9.2,10.1,12,43.0,0,12,15.0,26.0,48.0,27.0,1008.7,1008.4,6.0,3.0,26.0,37.3,0,0.0,0
23499,19.0,22.2,0.0,5.6,0.0,2,28.0,4,5,13.0,19.0,76.0,93.0,1013.1,1012.0,7.0,8.0,21.8,18.0,0,13.4,1
23500,7.9,15.9,3.4,,,11,65.0,12,11,30.0,33.0,79.0,42.0,1008.0,1012.8,8.0,7.0,10.0,13.8,1,1.8,1
23501,10.5,16.5,0.0,3.4,3.2,3,52.0,3,3,26.0,30.0,55.0,50.0,1019.8,1015.0,,,12.8,16.1,0,0.0,0
23502,15.5,25.3,,,,0,39.0,16,9,,20.0,,48.0,,1023.2,,,,24.5,2,0.0,0
23503,22.3,29.4,7.6,7.0,4.4,0,31.0,16,1,0.0,15.0,81.0,67.0,1012.6,1009.6,8.0,7.0,25.8,28.8,1,6.4,1
23504,11.9,23.6,0.0,3.2,10.0,11,37.0,7,0,15.0,17.0,70.0,54.0,1028.3,1025.3,1.0,1.0,16.5,21.7,0,2.2,1
23505,10.2,18.9,1.2,,,13,35.0,13,13,6.0,19.0,79.0,52.0,1016.5,1013.8,7.0,1.0,12.5,17.5,1,0.0,0
23506,11.1,23.5,0.0,4.0,9.0,9,31.0,0,4,15.0,17.0,51.0,29.0,1021.1,1018.0,6.0,6.0,17.3,22.9,0,0.0,0
23507,26.5,33.1,1.6,3.8,8.2,6,44.0,3,7,13.0,17.0,81.0,59.0,1009.5,1006.7,7.0,7.0,29.2,32.1,1,14.4,1
23508,13.2,22.0,0.0,3.8,4.8,12,30.0,12,10,13.0,17.0,65.0,60.0,1023.5,1021.1,6.0,6.0,18.1,20.8,0,0.0,0
23509,9.0,21.5,0.0,1.8,9.0,16,,6,3,4.0,11.0,84.0,49.0,1021.9,1017.1,3.0,1.0,11.1,21.0,0,6.0,1
23510,26.1,34.6,0.0,10.4,3.9,4,59.0,0,1,22.0,19.0,62.0,89.0,1015.5,1014.4,6.0,7.0,28.4,24.2,0,13.4,1
23512,14.7,24.6,13.2,8.2,11.1,14,52.0,13,13,31.0,28.0,46.0,36.0,1009.2,1008.3,6.0,7.0,18.5,22.5,1,1.2,1
23513,17.9,28.7,5.2,3.8,,4,46.0,6,4,13.0,31.0,69.0,61.0,1018.6,1014.9,1.0,1.0,24.9,27.4,1,0.0,0
23514,9.6,21.5,0.2,3.0,6.7,3,37.0,3,3,13.0,19.0,70.0,61.0,1020.9,1017.7,7.0,5.0,15.8,19.4,0,0.0,0
23515,3.9,19.6,0.0,3.4,9.6,2,39.0,2,8,7.0,15.0,99.0,53.0,1024.6,1022.8,,,7.9,17.9,0,0.0,0
23516,23.7,30.8,0.0,13.2,2.1,8,37.0,12,3,19.0,7.0,33.0,39.0,1014.3,1010.7,7.0,7.0,27.2,28.2,0,0.2,0
23517,9.5,20.4,0.0,10.6,12.2,10,50.0,12,10,19.0,28.0,47.0,39.0,1018.8,1018.9,2.0,2.0,14.8,18.7,0,0.0,0
23518,13.8,18.1,3.2,3.2,2.0,16,,2,0,30.0,31.0,63.0,59.0,1022.7,1021.1,8.0,6.0,15.0,16.1,1,5.0,1
23519,16.0,31.0,0.0,,12.4,2,63.0,0,0,37.0,33.0,36.0,17.0,1019.0,1014.8,,,20.1,30.1,0,0.0,0
23520,-0.9,14.6,0.0,,,2,33.0,7,5,6.0,11.0,90.0,43.0,1032.3,1029.1,,,5.0,14.1,0,0.0,0
23521,13.2,16.0,20.8,,,2,56.0,2,0,35.0,31.0,80.0,82.0,1017.5,1013.2,8.0,8.0,15.4,15.4,1,51.8,1
23522,17.8,19.1,2.2,7.4,0.0,9,56.0,2,9,31.0,39.0,91.0,98.0,1020.2,1015.5,8.0,8.0,18.1,18.7,1,134.8,1
23523,17.5,34.2,0.0,13.0,,15,35.0,10,13,6.0,20.0,46.0,8.0,1008.4,1005.9,1.0,6.0,23.8,33.2,0,0.0,0
23524,18.2,35.5,0.0,,,16,,16,9,0.0,4.0,73.0,46.0,,,2.0,4.0,22.8,32.0,0,0.0,0
23525,12.9,40.7,0.6,5.8,7.9,14,81.0,0,7,9.0,48.0,77.0,13.0,1007.9,1002.7,,,20.1,38.1,0,0.6,0
23526,4.8,16.3,0.0,1.4,3.5,7,43.0,7,7,13.0,7.0,96.0,76.0,1015.5,1011.0,6.0,6.0,9.2,15.1,0,0.0,0
23527,15.5,23.6,0.0,7.4,9.2,16,,0,2,11.0,41.0,71.0,70.0,1020.5,1016.1,2.0,3.0,17.5,21.5,0,0.0,0
23528,9.9,18.0,0.0,6.2,10.2,11,50.0,8,11,20.0,28.0,55.0,31.0,1022.2,1021.0,0.0,1.0,13.1,17.6,0,0.0,0
23529,15.4,19.8,1.8,,,5,33.0,8,6,11.0,17.0,99.0,98.0,,,8.0,,15.8,18.9,1,44.4,1
23531,6.0,14.7,0.4,1.0,5.0,16,,13,11,28.0,20.0,64.0,69.0,1028.5,1028.1,1.0,5.0,8.8,13.6,0,0.2,0
23532,11.4,21.4,0.0,4.8,7.6,16,,14,1,13.0,17.0,49.0,49.0,1018.3,1012.5,,,17.8,20.1,0,0.0,0
23533,15.9,32.2,0.0,,,16,,4,4,4.0,4.0,71.0,67.0,,,0.0,6.0,25.0,26.8,0,0.0,0
23534,9.6,22.9,1.6,4.6,,7,48.0,5,7,19.0,20.0,79.0,41.0,1006.0,1002.1,,,16.4,21.7,1,0.2,0
23535,6.0,16.7,3.8,1.0,,13,43.0,15,13,13.0,19.0,48.0,34.0,1022.6,1020.2,1.0,1.0,12.4,16.2,1,0.2,0
23536,5.3,18.5,1.6,0.4,9.7,8,24.0,12,11,9.0,15.0,85.0,56.0,1020.5,1020.5,7.0,1.0,8.6,17.9,1,0.0,0
23537,14.8,23.3,0.0,,,8,50.0,13,11,13.0,17.0,49.0,86.0,1011.6,1011.8,,,19.9,18.1,0,1.0,0
23538,17.1,25.8,5.8,,,1,31.0,16,8,0.0,13.0,82.0,68.0,1017.4,1014.7,8.0,,19.0,23.8,1,3.0,1
23539,,22.3,2.0,,,16,,12,16,4.0,,82.0,,,,5.0,,18.4,,1,0.0,0
23540,2.5,20.9,3.2,,,6,46.0,6,6,24.0,22.0,66.0,41.0,1010.9,1007.7,3.0,,11.6,19.0,1,0.0,0
23541,17.1,37.5,0.0,6.0,11.3,10,44.0,4,8,17.0,20.0,57.0,31.0,1010.7,1006.5,1.0,5.0,25.2,34.8,0,0.0,0
23542,11.9,17.6,18.2,,,14,69.0,14,14,30.0,24.0,59.0,64.0,999.7,997.4,,,14.7,16.4,1,16.8,1
23543,21.2,35.6,0.0,15.8,12.2,2,43.0,0,10,17.0,17.0,33.0,17.0,1013.2,1009.2,0.0,1.0,29.0,34.5,0,0.0,0
23544,22.4,29.8,0.0,6.4,10.7,5,50.0,14,1,11.0,28.0,69.0,53.0,1021.7,1018.1,1.0,1.0,25.0,29.6,0,0.0,0
23545,19.0,28.9,0.0,7.6,10.7,9,41.0,9,9,30.0,19.0,32.0,20.0,1017.0,1013.4,1.0,1.0,21.4,28.4,0,0.0,0
23546,8.0,21.7,0.0,2.0,5.1,16,,5,3,6.0,13.0,76.0,47.0,1008.9,1002.8,7.0,7.0,14.9,21.4,0,9.4,1
23547,12.9,17.4,1.0,4.8,4.8,16,,11,8,19.0,19.0,52.0,51.0,1024.8,1024.8,7.0,6.0,15.6,16.8,0,0.0,0
23548,13.2,30.1,0.0,3.0,,1,30.0,16,0,0.0,9.0,79.0,31.0,1020.4,1015.5,,,18.2,27.8,0,0.0,0
23549,20.8,37.8,1.8,14.6,10.0,14,65.0,11,13,13.0,11.0,65.0,20.0,1010.9,1009.1,5.0,4.0,22.0,35.6,1,0.0,0
23550,22.5,25.1,0.0,7.6,0.5,16,,0,12,4.0,13.0,73.0,49.0,1008.0,1008.5,7.0,7.0,24.2,22.9,0,0.0,0
23551,19.3,25.4,0.0,8.0,3.9,8,41.0,11,8,22.0,31.0,69.0,63.0,1015.4,1015.0,5.0,3.0,22.6,24.7,0,0.0,0
